,PC1,PC2,PC3,Class Attruibute
39,-0.32029976662914855,-0.7643499307910712,0.6628358283157436,1
40,-0.34974028342963753,-0.7671643941647411,0.6631750347054595,1
41,-0.33645227927335825,-0.7459641278737602,0.6433862517277094,1
42,-0.25286506000213493,-0.7587556865987622,0.6638384401169384,1
43,-0.1546017734918064,-0.5362224171207082,0.1202311854487717,1
44,-0.08393344771425568,-0.3395855465263913,-0.4933761493283155,1
45,-0.061925195742764484,-0.2308365914230163,-0.7937597558138845,1
46,-0.036525368319858774,-0.2183324877075777,-1.005345688548393,1
47,0.07273232635223738,-0.22394721873180493,-0.9791201170018867,1
48,-0.061282492160130694,-0.21726584674117078,-0.9937713198274231,1
49,-0.0607823808276349,-0.246275122066902,-0.9699572065174975,1
50,0.020883419285671976,-0.24651328661618085,-0.9627591734149288,1
51,-0.019911007908142923,-0.2705999395895753,-0.9442041822128233,1
52,0.15046434699713623,-0.10304047298773653,-1.307352879858343,1
53,0.07588156302080258,-0.06419736257864778,-1.570944863854771,1
54,-1.0759593921666053,2.332777471517113,2.334103570487232,2
55,-0.8960067201761994,1.4048171270494754,2.470311832871694,2
56,-0.07467734232612437,3.3872799666620907,1.4901301336661088,2
57,-0.05393109339074293,-1.9214256677465809,5.583617628214102,2
58,-0.33123998028152707,0.5201624264477049,0.9113266132856398,2
59,-0.6894583878425643,5.421517573639998,1.5539028261375187,2
60,0.1753729646843049,7.1889322450625714,0.5139741932450427,2
61,0.43334164892138494,8.430164588989172,0.5760809862488719,2
62,-0.22718205089952734,6.645830341497316,1.094822239529339,2
63,11.982560932136908,0.08643640276079494,0.5708660588540804,2
64,12.603269970953367,-0.02722967139868689,0.7342570371547148,2
65,0.37931840788957555,-2.6060651823694805,5.3044982758204595,2
66,0.8631554870274147,-4.494621451132955,3.518364970691324,2
67,-0.5921750740121287,-1.012281338919413,1.8503571659610036,2
68,-0.5898810125955658,-0.8396057549205336,1.7629807002885496,2
69,-0.5525510099752948,-0.5865360071869012,1.7579762226222748,2
70,-0.7330346855577538,1.496976686730185,2.588975677772247,2
71,-0.3085326817471159,3.3080055012117406,1.895027670744058,2
72,-0.7375163649756024,1.5702533766791689,2.0102221685133133,2
73,0.2537107373374987,3.9364694072788207,1.9984309413717398,2
74,-0.02734483289433809,0.14086169228498144,-1.5919168385675628,3
75,-0.011570599944178325,0.05410612988512048,-1.2938981517605634,3
76,-0.0415735734735422,0.09118160112190137,-1.1323894002801194,3
77,-0.017156153239189134,0.10964733701873587,-1.1480323045856526,3
78,-0.013313290670828619,0.06047438615603097,-1.0976548227726919,3
79,-0.04332280783357641,0.09948264029720713,-1.136950397728739,3
80,-0.0634469979456152,0.10794993449302001,-1.1471597292112177,3
81,-0.024855303098473357,0.11548793861429864,-1.1539729835561798,3
82,-0.09355438175514268,-0.015227528944352132,-0.8144061290478776,3
83,-0.18438864146168846,-0.08260056376793057,-0.572157547478728,3
84,-0.3184118465033842,-0.2879956442375009,0.037246683090684116,3
85,-0.23760061732139007,-0.3905628147876917,0.45289272419181564,3
86,-0.20446745827272775,-0.38812668569153125,0.4527852638509945,3
87,-0.33288701248337565,-0.394517764665733,0.45079737491135224,3
88,-0.291775844243656,-0.37404911108078354,0.4314173466790777,3
89,-0.39867059055526066,-0.3904627345588145,0.43735324172453427,3
90,-0.34304764397766535,-0.39268973168448673,0.4454197628590684,3
91,-0.33497670641858324,-0.5188022898692136,0.9767176222374127,3
92,-0.15058050811407653,0.0262597714943961,-1.498266649392033,3
93,-0.12863770609591357,-0.05060932984078844,-1.1962050248003082,3
94,-0.1761798232754608,-0.12097251331494904,-0.9298754643571935,3
95,-0.09703369904987463,-0.11005562357838623,-0.9324738508086061,3
96,-0.150497886357547,-0.1396504351095226,-0.9135299599813127,3
97,-0.22421059083455125,-0.11183379107098994,-0.9428531204790607,3
98,-0.17214468656805718,-0.1353478703322169,-0.9140877152415936,3
99,-0.20246289550774457,-0.11288445463954118,-0.9353097249562208,3
100,-0.24948600448265978,-0.1530946404842554,-0.7044657680837524,3
101,-0.24728985154170882,-0.23454067626792463,-0.4161266233044067,3
102,-0.3220571540665126,-0.42869576416695354,0.19200827471284024,3
103,-0.33874601555456807,-0.4555631366905679,0.5082090210793176,3
104,-0.39726881136078945,-0.4475942827918348,0.4935249386235183,3
105,-0.41365953436922503,-0.4514537084903867,0.49999032082605005,3
106,-0.31677014272335957,-0.4566973873999795,0.5076249796936784,3
107,-0.354552596503067,-0.45112564607299627,0.5023540398449821,3
108,-0.3953366185099237,-0.44926855100787405,0.49564111296311814,3
109,-0.3608105722156587,-0.569476996727439,1.0250439377243836,3
110,0.033472773974294594,-0.11058067816321221,-1.5137863649223373,3
111,-0.07689020931070063,0.007194285129385039,-1.2419441957469537,3
112,-0.09224706438259458,-0.1207894364832916,-0.9250362025331174,3
113,-0.035992479443004606,-0.09729046362748252,-0.9496527876420298,3
114,-0.07376973366359015,-0.11416969654959162,-0.9377243500040287,3
115,-0.10016195778225181,-0.08921909814392974,-0.9634662037967181,3
116,-0.1901087461138975,-0.10636172011221254,-0.9503758266945437,3
117,-0.05433467348021216,-0.09296999772523644,-0.9510287165848598,3
118,-0.225993570476797,-0.21249341549174794,-0.6204523970313478,3
119,-0.2155602214913012,-0.3116811319426611,-0.33003500684678083,3
120,-0.2830247632492999,-0.49237039511056546,0.24524386432658865,3
121,-0.1887507112272724,-0.5544235946980418,0.6268629871502229,3
122,-0.3086275781892994,-0.5453575157214235,0.6098905644889512,3
123,-0.3778912943763647,-0.542037193310533,0.6017413391807122,3
124,-0.2601262726724853,-0.5201426641550095,0.5871666849568301,3
125,-0.24394653917714174,-0.5291056063393116,0.5985430135154882,3
126,-0.3672707514749506,-0.5295079348845455,0.5897533344273238,3
127,-0.5021086635169089,-0.6367413168027221,1.076919111819474,3
128,0.24548535875424973,0.19048365441311288,-1.6377290825269757,4
129,0.37413507377176874,0.08954383303453325,-1.3105641368291074,4
130,0.14150092640249756,0.044305321786085726,-1.076653094247814,4
131,0.17587839549810702,-0.038676061523443134,-0.9927170658315491,4
132,0.2608781835407694,0.05035718212463576,-1.0762568966295898,4
133,0.20362734504763524,0.040351909824293035,-1.0750260650945003,4
134,0.0848748674139223,0.04187200935796247,-1.0829342017231547,4
135,0.23378711885916237,0.040232940377211694,-1.069291346337392,4
136,0.09042792887617272,-0.05964773558593514,-0.7664288034267924,4
137,0.10574158929369931,-0.15826137453291717,-0.4714636947057435,4
138,-0.2196985142474014,-0.33683979853016693,0.09047189877633549,4
139,-0.18551727047687377,-0.4507559047505973,0.5195565364401247,4
140,-0.14565905720481764,-0.4406984353201733,0.5125917817462603,4
141,-0.10064356685037451,-0.4403352546271911,0.5148560506915566,4
142,-0.030448797918460144,-0.44252611298286165,0.5222694672419974,4
143,-0.13578960524750833,-0.43553927908628864,0.5070446226691768,4
144,-0.14024747402438162,-0.44627112827155163,0.5185628527760507,4
145,-0.13352895244893934,-0.4395276716422474,0.5151261108639802,4
146,-0.15064278282460683,-0.5538088193244535,1.0310197154505836,4
147,-0.13894381489552612,-0.5580947668833154,1.0357573874645136,4
148,-0.029921003473250992,-0.31625430008546374,0.09297695926622156,4
149,0.009146359943237816,-0.14500303864457023,-0.49365560694520916,4
150,0.02076550488946548,-0.049906694603355846,-0.7812745412127224,4
151,0.13523898593230446,-0.044086002045253064,-0.7769573365759916,4
