,PC1,PC2,PC3,PC4,Class Attruibute
68,0.7004514548849959,1.8928103635185483,0.6647103269295744,0.2463580751680264,2
69,0.5411930018292883,1.7017279304688402,-0.25398674998651344,0.8098532583043938,2
70,0.5606633023001957,1.9376083919966978,-0.3437673367085254,1.2774316401534132,2
71,1.3621476566895332,1.946680771705597,-0.5936098597628985,1.019052772705827,2
72,0.7515926495053327,1.5747953146698916,-0.07891524803029876,0.1615310785021856,2
73,1.5155346334029098,2.010100430042191,-0.3964499654934435,0.2655141765858136,2
74,0.7584112008948617,1.7934303945156524,-0.4955426601271427,-0.4830611314142142,2
75,0.12285234431755558,2.304431899761406,-0.029006631292322834,-0.03655082568076551,2
76,-0.4063349675491939,2.1785172713999814,-0.48217408160856207,-0.14633110659269222,2
77,-0.3579735073946187,2.777650263314137,0.2092619736367616,0.7090572968893771,2
78,-0.9391255259828492,2.472891372303057,0.42302238600216585,0.2913231254703165,2
79,-0.9247594347600747,2.6134742843874728,0.4997421926594655,0.5339070265672061,2
80,-1.5788879649839174,2.270228000948407,0.7890145256134729,0.13546355793300086,2
81,-1.1686756598556598,1.980521773143518,-0.046132501863062544,0.04545933239360194,2
82,-0.029573373099348828,2.591731956349974,-1.3455338904002498,0.48314537851708556,2
