,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,Class Attruibute
10,-1.0182162178848682,1.9063649164752252,-0.8870497194978529,1.359076814741115,0.04369970737301987,0.07024647818510732,0.08778782016072863,-0.14147613165047948,-0.10773415890031172,0.08793043274213087,0.17599980896766299,0.03207649272749347,-0.06155166901722586,0.019134664804262666,0.10498827662889745,-0.016666284284499084,0.0256064096921424,0.0215866038675922,1
11,-1.1541810586691974,1.8903727974093547,-0.9965684560192374,1.3673878767504644,-0.23754426453338118,0.02198884348974271,0.2503724575511844,-0.27973888131185576,-0.3104712550547147,0.14655890036132127,0.14882142899275308,0.0011617581905775866,0.07012017885289297,-0.04598690594128086,0.014791724914457747,-0.03155990862076608,-0.03395775786336679,0.013146397132490934,1
12,-1.123287708664917,1.8721755897286814,-0.9098553894955629,1.464713183277008,-0.13364058749398788,-0.0038379554326209695,0.2371790790975305,-0.25368960293484205,-0.22023490940698712,0.11744362398219374,0.2263105608366542,-0.08284490016382906,0.03469546066543243,-0.04673175247490038,0.03898962930658672,0.011663102922422973,-0.015970331841601133,0.017689337571211716,1
13,-1.0490783768925196,1.8814424680933022,-0.8677640931481978,1.4733111429974726,-0.13667131490769235,0.024079571349185393,0.21627620691828156,-0.29031353571999874,-0.2192292250593034,0.14022806898563842,0.17321644681367546,-0.008026960162958193,-0.008979206776073001,-0.016782672526165558,0.08461310734430808,-0.04424796264259911,-0.00422114213286847,0.017296558122872688,1
14,-1.0865384758495416,1.8466886467446457,-0.9180313375806158,1.4504779192974404,-0.15472753227270625,-0.004412686461800108,0.21877400408358882,-0.2723609228185548,-0.215378818967567,0.15011198502540501,0.20391459497904466,-0.052467494645590765,0.016895063906216666,-0.03838491802829629,0.0632622858385371,-0.015151512265420677,-0.02243020302492627,0.01350030873728065,1
15,-1.0936249401849196,1.8591330992698851,-0.9097771405809139,1.4684406672157588,-0.136387135332234,-0.0003440729156604485,0.2267952967333889,-0.27051412561064514,-0.2237717939472432,0.13927344158108834,0.20261867268878028,-0.04349860395995158,0.017313758142430836,-0.03215508711522919,0.05574211244476481,-0.010915441581805897,-0.011687762832624933,0.01883583911045057,1
16,-1.0913062790690358,1.855726344743204,-0.9050873162136724,1.531326976613629,-0.0916502574344741,0.006274346090059122,0.20066394733800305,-0.26184449361067236,-0.2074753894550532,0.1302662316127821,0.22869068519478974,-0.0013164817040467805,-0.002325060992869721,0.01737847984594328,0.06992394139567186,-0.02125398422492381,0.01828416715256385,0.026382010006478107,1
17,-1.1249870579539556,1.8303072230492305,-0.8870643506236001,1.6836015359994199,-0.25190551656347676,-0.07624834666362126,0.2978790093955845,-0.3665034332763702,-0.26112169083366754,0.16058110763591968,0.22970698824628313,-0.05069216522889068,0.04179363966045955,-0.031055673434389596,0.04808490019636601,-0.006960651565470437,0.001802923800369262,0.023321404332222698,1
18,-1.1233850948795985,1.7390845820452814,-0.7911786672169612,1.9214667802010805,-0.31480301374987846,-0.1776023764703133,0.34416296897737797,-0.47850782802345904,-0.21975840657647236,0.1756076731188628,0.32776993647614294,-0.11851736440553366,0.05031324703237468,-0.05685976845289605,0.07290454032177321,0.010093088719363706,0.008171684606137875,0.03078826117049845,1
19,1.901056360204229,3.3685538153781596,1.2422664751669377,-1.2694324719664332,-0.1907069609551359,0.032748885652590196,0.2871659476094429,-0.48429466618043787,0.3272209922196998,-0.05894267499500713,-0.5878073749172039,0.5043005930150846,-0.601053897902973,-0.2006243919553568,-0.1305038772236021,-0.09929458738936774,-0.058247762063496564,0.034660035000317405,2
20,2.7924851382066866,4.008718163927354,1.6093499857929525,-1.1904201201873132,-0.3448623376406063,-0.5820457867968121,-0.1882991189175391,-0.3749466969580979,0.7499538845341112,0.01670554626091817,-0.6393512676698662,-0.4819707225544846,0.02300300750535665,-0.17335031751700958,0.17016692598405242,0.12082738643863826,-0.17059721522323162,0.1478310377499062,2
21,5.491880924852109,6.1509265437601925,4.12866354873619,-2.0958647164789217,-2.021928884897346,-0.5805515728205637,1.8996341997253878,1.5248452387888356,-0.32554417977112315,0.38844907553989777,0.2230227770891284,-0.6781107549736182,-0.14391119376118983,0.09935934731323276,0.07456112688737665,-0.01743056036697982,0.015806428930512127,-0.0489736979739495,2
22,7.677307909041289,5.367620127472694,6.58927715969744,3.7571565987851407,1.4548156412805102,1.6532744248425948,-1.2220034621443843,0.5426204695506661,-0.18310463510553338,-0.14748648246324636,-0.027356927928767455,0.2591665234177912,0.3902196247942913,-0.21757740105492243,-0.05282099990634244,-0.01606935302823659,0.061624646751093186,-0.03708980070551746,2
23,0.2519446784624318,1.7477062362401088,-0.6058219492126992,1.234622503469177,0.18757862583767168,-0.2001321626256007,-0.10944474701880248,-0.5680297743230275,0.6477829016855039,0.355662727967599,-0.06242883656703142,-0.25466835291539114,-0.5868749665411023,0.03524718503643519,0.061660941088635554,0.004605985703394906,0.18166643574483268,0.005035164416658504,2
24,1.2290125051422771,2.02394930747578,2.2776897565546004,2.626935555223573,0.023765240576430997,0.021002931156958973,-0.3468348398002084,-1.4651019305274104,1.4048276813674592,-0.6145797315523209,0.08145278109841209,-0.25256258687839533,-0.24051395135116507,0.5930056025498408,-0.20572243020211828,0.03221460691020974,-0.05483256219498666,-0.017176931697110435,2
25,0.015149642748912593,2.5255229736873352,-2.157014106824269,-1.2542212595750306,0.4865491029752761,0.012469404459503286,-0.2839895100302307,0.11634092347990374,0.3935366267960833,0.05619628956061938,-0.21450645747489344,-0.3094827504074062,-0.004804117976567576,-0.11265349766449537,-0.007697782986370834,0.043213310503908475,0.08670903468710535,-0.022125495589397314,2
26,-0.07072187327011291,2.5021030713596426,-2.232260396981635,-1.2165661364590936,0.5128685151976075,-0.06300948784906467,-0.3249203793204212,0.17713216961467596,0.4543413589535606,0.008879715769805936,-0.10514430768118124,-0.3585174085189191,0.05573836323621497,-0.09925172516505505,-0.008276219445047013,0.10883872636595734,0.08732137387567224,-0.02530233539718138,2
27,-0.18415819451091978,2.7812751219817984,-2.0487181905090512,-1.280864471738017,0.3629055065689542,0.31116298480653404,-0.20800569922924686,0.106748576176848,0.15473725783457762,-0.06924287479005163,-0.31375505115350005,-0.18790407763791767,0.0011880395240048147,-0.046331271243787116,-0.22636986812975549,-0.04654255450187145,0.13878402778803103,-0.013233498786127047,2
28,-0.12677405879608308,2.8550817208675285,-1.9136099119133834,-1.4460713638371823,0.30356637012633525,0.23199031872809295,-0.1904296696150137,-0.040164901857190904,0.23970542634203776,-0.20631753739716083,-0.20520867976535045,-0.2742159897974485,0.15877930322624698,-0.13565146545825144,-0.05944393347203637,-0.08537488203526175,0.0631385522932363,-0.031925983228818844,2
29,0.24815967224592952,2.942995455736181,-1.711459531384214,-1.9682527583757903,0.04994980411812321,-0.16694453133415907,-0.30055437442935873,-0.6579844185209685,0.6728745738628678,-0.6018271275794189,0.03811621237640797,-0.24725071501223983,0.6135945244021398,-0.1595944328779355,0.11307656226740859,-0.14603997265560723,-0.04283429802059049,-0.06305183714286973,2
30,1.4057772718007913,4.336618698062668,-0.4281314118813374,-2.551517083433704,0.03445408370558597,-1.1311280641523918,0.43843058576982485,-0.5791300030575354,0.05565765693949495,-0.5343483393811529,0.6886522644678138,0.4119584815002512,0.32926438855690476,0.374580032579165,0.03044983781112011,0.14131849906303665,0.003210941889485275,-0.04539904030722837,2
31,1.9078403657952636,4.828200221126899,1.186122380148332,-3.2025456636591385,-0.057326814685833435,-1.1370727391867386,0.6387895717770948,-1.0374365178356189,-0.6004922375371281,-0.1932546449078337,0.335708956932665,0.767757504078316,-0.13220662301773392,-0.24700717443057874,-0.14534768425762326,-0.052186888857917266,0.027281989597095834,0.039716161078518455,2
32,-2.124277410626223,-1.4679398720549157,1.034145703565419,0.30696951480231954,-1.4329865625625011,-0.17641160008867887,-0.03330480610946228,-0.49718348703438553,-0.32084546844473966,0.05577429749900292,-0.31414449559385266,0.10826559904722585,0.13925295067437293,-0.05325190202918586,-0.0002880432894630141,0.07345702629441465,-0.0765948444457558,-0.06827621017338804,3
33,-2.19596658245946,-1.6421361725300878,1.175526495271538,0.1938304482116601,-1.1190795610598163,0.0008721876534843799,-0.1616047511366011,-0.4352152818074014,-0.050093713194754065,0.013995009194709284,0.15841496202049254,-0.11770691981775676,0.03364696186268191,-0.1540403149170985,0.009239723079705487,0.040465737477892325,0.020856771183879654,0.012794758901930742,3
34,-2.1386432723811315,-1.4646137929427605,1.0820654309952098,-0.07238366628224863,-1.0769934622524917,0.09026574227407973,-0.1714059297576777,-0.3465989533187858,-0.10175916306077802,0.022686934895734194,-0.09295772048946033,0.07060624800626558,0.03809024072078085,-0.12700555470967312,0.00038415480609243943,0.009834863778546836,0.025527531776623803,0.010099111223307082,3
35,-2.111123637398459,-1.2700898516218557,0.9234478934326825,-0.051801315314961925,-1.1292339797176143,0.0002194728241596015,-0.08120881994984425,-0.25886082919395115,-0.1841631176381892,0.06492677354075753,-0.2670212877030104,-0.00010330528286431788,0.07504814058636451,-0.07792463039842006,-0.0029546534070997556,0.08566809438475774,-0.004872158542361912,-0.03786131606169539,3
36,-2.1615003508867425,-1.3738812432975454,0.9419686478400481,-0.005674416608287065,-1.0475072269051378,0.016596510563577877,-0.0969725878596608,-0.25226582482875365,-0.12874404572902995,0.08562898411502456,-0.08501754168457337,-0.09086944560947374,0.07654083885142376,-0.044010176450278535,0.003239950902589607,0.08964737110539986,-0.017777625077281083,-0.036034950386363125,3
37,-2.0503591921751707,-1.2474021117472867,0.9361250766142749,0.062323217269963205,-0.987596113503284,-0.010382667377140224,-0.09878732673924444,-0.2855011395476088,-0.11094812843608323,0.07758338601344372,-0.20227865837520265,0.10375356259671502,0.06371179356066292,0.04971455155260956,0.08159660136928001,0.046004391901377076,0.058045291322638984,-0.01752241889728381,3
38,-2.025696733634466,-1.2073463965439943,1.0097316192915038,0.029185137892078845,-1.0205398807672632,0.02804286995954991,-0.08214641657812756,-0.31814835521302504,-0.11023439580920624,0.10314999116331798,-0.24977051170522144,0.09330647550911983,0.05637479328579587,0.0382804796419111,0.09520201505045396,0.014688845774955406,0.033724724540439066,-0.030412988459565936,3
39,-2.195474038512734,-1.4096679856682597,1.0251558175653734,0.055021420211272314,-1.0805526988526044,-0.004234620208415866,-0.24046642763991016,-0.23104043590741125,0.0997482427306828,0.05485450690731271,-0.048321747924771945,0.01866072446688623,0.048788877560938845,-0.10963143315889921,0.01500565597932547,0.09612198874900729,0.04986546327858284,-0.005321503968307945,3
40,-2.1703467158352923,-1.2299069757380896,0.9365330600911728,-1.1976379204467529,-0.210855273766876,0.7347421703651902,-0.2655916480929201,0.18378431232510722,-0.04044697010039124,-0.003916567867807806,0.034610178832685703,-0.018983116437206127,-0.0182917060199164,0.036473027638766246,-0.05229496745258181,-0.05253496637560003,-0.010049757895363002,0.025758597835915865,3
41,-2.1912663000682033,-1.3260342445078062,1.018659569330394,-1.1085150779534654,-0.07712294718960697,0.7571848168508275,-0.302252052731064,0.1726504465449069,0.02194881281872274,-0.033602386069428336,0.1906278708867015,-0.024719669018678683,-0.038978082040637844,0.08325576653824249,-0.0375636249482316,-0.05792774751383178,0.0210411752003228,0.04886889689939771,3
42,-2.1305562555227677,-1.1208810847554442,0.828463163534416,-1.0450217332633884,-0.17739806489258703,0.5993630725344251,-0.3408233672605111,0.26356895713638545,0.02448911477012868,-0.01928043251258596,-0.047475139205653376,0.0783886317554846,0.000964812138957613,0.18790996841633714,0.01963081041291846,-0.0006855101196924967,0.019786877143937332,-0.004825536062674355,3
43,-2.2478661717084343,-1.3132605512260238,0.9016195089278929,-1.2134472702361767,-0.3296360358010843,0.711355653224197,-0.3908219428759866,0.23748255019611883,0.0607826426642429,-0.037901577994760204,0.06923011640504452,0.040552376218571135,-0.0020778899311954123,0.009371818535680553,-0.06769098882461899,-0.03604550206520206,-0.023649245346736222,0.013620474467467308,3
44,-2.134591460189649,-1.1752621068158808,0.9011581122894481,-1.0055315246127543,-0.11256144618323974,0.6033177036854914,-0.33239591006645136,0.2923585133436111,0.05568495836798533,-0.041796510604330026,0.04914548007723728,-0.07921943976640543,-0.03421195909769011,0.1431252766300124,0.006694592389470577,0.04383621655471573,0.005544591488583859,-0.006831172222417244,3
45,-2.1482905070069815,-1.167214041448663,0.8939497452257043,-1.1510057796820299,-0.20532229745954617,0.691726255547671,-0.2678162068327119,0.2105847577665311,-0.04078488635846079,0.0022385715543893608,-0.03632461468853402,0.02769810247751368,-0.012667625997506309,0.08440677121823277,-0.034551461913042016,-0.03431443150281221,0.0018947061964925986,0.01630418554853289,3
46,-2.239803326862548,-1.4135979045835168,1.0416746728533197,-1.5836366262985109,0.3342210073516215,1.1194923713317297,-0.24862632025405865,0.30596578008713604,-0.05844881444296821,-0.060033734413698206,0.48254914804473636,-0.21458729526629586,-0.06280122399191328,0.14080626539692845,-0.07004209703753449,-0.13186426446889396,-0.039833690952023264,0.06655132002921015,3
47,-2.186180163885454,-1.2874859761287776,0.9586012770094624,-1.4330480117141948,0.47347353660428476,1.02088651731273,-0.20415121728121927,0.37175158237324785,-0.053899200369953375,-0.047646121579909,0.4068705462246976,-0.1643986334869858,-0.043781502102973054,0.28648846353135266,-0.027221490054840314,-0.06707595948319137,-0.001267885757103702,0.05742988669566664,3
48,-2.098521744555258,-1.0795408767032515,0.8387653727162945,-0.8347296026683855,-0.4820713119692965,0.48118073448346316,-0.22548856933535716,0.10060573352089626,-0.08763316189478516,0.03681611177421395,-0.15663457430163,0.040269734835255186,0.0183020454248287,0.12186905035385175,0.03382672542908662,-0.023623979200857355,0.0023048652806919086,-0.0257418743696326,3
49,-2.0141126026234515,-1.1695033915928472,1.0544413160125838,-0.3666411184533671,-0.7559934199266363,0.2518352951446352,-0.24096337435425425,-0.1434930624380881,-0.02995094466971061,-0.0009936761580489368,-0.2589381972263693,0.19801468384112894,-0.003023480431763419,0.03583398942396833,0.08736791531190677,-0.022804808057221727,0.0543441812323077,-0.006467500682564631,3
50,-2.2310661480913647,-1.4103848872579043,1.0488486217511235,-0.20838499894645435,-0.872203158473634,0.1750712081393813,-0.21605233555563383,-0.19014246369699048,0.02842253352986267,0.007237067353613121,0.009908898728636333,0.060477622462818806,0.07457151260159983,-0.06860723872440534,-0.015656001448369036,0.04978126835994351,0.03637479455448302,0.017831699564724093,3
51,-2.152946829677941,-1.251273844990193,0.9820866178709113,-0.2225084581160924,-0.9505209200695781,0.1581150290243358,-0.1849872257790062,-0.16994292649905077,-0.07916422428078514,0.018954575842439786,-0.17528308792092578,0.06227742690509215,0.05351580975451593,-0.036756932093927545,0.005290227495812348,0.04121565225048713,0.021013714617447186,-0.018742598212546584,3
52,-0.8451141165851123,-4.246884755277101,1.347602392449404,-0.8979433287869687,2.239588845018236,0.7529571961996464,0.232955825691132,-0.5373271082591787,0.5313369157113474,-0.034817583365106354,0.7207322073109736,-0.2799872127207024,-0.10122896511145053,-0.5377565984132546,-0.0631852037269684,0.05394586610708887,0.0033732347141277527,-0.03935474482547655,3
53,0.555663211372295,-2.7046478167478525,1.5036221183439409,-0.9009059775114691,3.6029316056464658,0.8157019645220276,2.411690642571839,-1.20331188012005,-1.1579395533446364,0.11459816068651908,-0.7148196731993602,-0.14924212408319762,0.13875559090751682,0.268193742780135,0.08550952756765948,0.029079761176368672,0.04075641333645675,0.002509373648613666,3
54,-0.5428593362966222,-3.392086907698075,0.8620722419987437,-0.7376121053740786,1.5869441935844821,0.529805815613987,0.37873094948922076,0.016465323828891737,0.49221040341733674,0.06651672575495522,0.39697672057199235,-0.004834583342693179,-0.30007952985958636,-0.26340649225005935,0.22760400253513866,0.09744958968159798,-0.1060452943584801,-0.04715090096571854,3
55,-1.3796991964974734,-1.570503280447174,0.47000815427016235,0.28197759347100354,1.2614721549727135,-1.1350327090074377,0.04703294612992383,1.00683897784707,0.2729531515990063,-0.28274879048408974,-0.09065931959928984,0.09674865004270439,0.008515112271020753,0.138435722515142,0.029100880616211355,0.10440722025285132,-0.03577929895096329,-0.005802008021013646,3
56,-1.413484717553496,-1.5829731381892995,0.5079506387645708,0.6811808596450811,1.0477600472958566,-1.4264141527635772,0.17973856173752065,0.8532849919668171,0.36239246800270364,-0.26007534028312757,-0.15538877666957107,0.1209483638931509,0.08146012823736608,-0.04749598636090758,-0.0091581561606495,0.23826059599327437,0.04755525057824855,0.05086609077354777,3
57,-1.4755055830431913,-1.6567918872367615,0.5223149149871263,0.7139618267453236,0.843537118097724,-1.3729867464773986,0.3419746155171098,0.5728821505396382,0.3011274955876564,-0.11799814366340747,-0.030168102336177494,0.06055919755510561,0.1531854580269688,-0.021443714029193022,-0.1577357568135761,0.15237388055342224,0.04821292507988526,0.06661942831338641,3
58,-1.4287171424806695,-1.6080616654652804,0.5368373735335471,0.8020998108257187,0.3756922979030531,-1.3030022737603,0.28654656798168193,0.3635282197240501,0.10034701380662318,-0.03843929200305269,-0.0897320656321256,0.039799528939952644,0.08082084131247853,0.0290203038875882,-0.05845459727488717,-0.09255522298866903,-0.013074167122477741,-0.013778738923189583,3
59,-1.3807443435959617,-1.6262599058465688,0.6198559764613599,0.7533939414656862,0.2797727194778449,-1.2653170322842848,0.23030620949475517,0.31929555195534615,0.11964372815526955,-0.0287722161961606,-0.15285121807498026,0.050922488168447314,0.021504269920222377,-0.0624625346694426,-0.046919202663633267,-0.13413056253711234,-0.023968993107360937,-0.01463698515312808,3
60,-1.3389352103212766,-1.6053016281453316,0.5714984511177258,0.8321679069922079,0.3009441967794103,-1.2949203380596401,0.16819790823424105,0.36266662104789044,0.10925372030407611,-0.10632102814335104,-0.09883871058878729,0.03624012282488992,-0.010450489553307074,0.02082410822391189,0.00827458249712482,-0.14107138619436613,-0.0011957298857610437,-0.033296072012016786,3
61,-1.4187282330221582,-1.688729727141333,0.5530371115931133,0.7747568800464172,0.24451432880950155,-1.2861866725805269,0.12865751061875774,0.35164212436994574,0.1107969232396114,-0.12682937979396472,-0.020980638165510566,-0.004313516341977925,-0.0006347544905480929,-0.06917823283071871,-0.04344120752257738,-0.1403793260161073,-0.0004961192270177971,-0.01557607933435099,3
62,-1.4469422654321724,-1.7729339244808677,0.6939603624783646,0.693022317163475,0.2872333551322222,-1.1685579216571282,0.2090095001139738,0.2741905655305463,0.1254142548281907,-0.04652984567966082,0.04525303095005374,-0.04113236089784001,-0.0015720160846348986,-0.13663576110467945,-0.07901687417610023,-0.18816484718336488,-0.032920174247087174,0.008833710157694538,3
63,-1.2796493112015903,-1.6163362791651235,0.5913462398853404,1.0360559610049997,0.32368795391500405,-1.3076458813161511,0.33322853766703997,0.22396801779800948,-0.050773348544875335,-0.09105669979643101,0.05500295416821606,-0.14582446404189967,-0.04194813463872548,0.0510325742020768,0.04328908851617397,-0.18749418052070255,0.02395345311756608,-0.020287286710852073,3
64,4.494853189541541,-1.6226381248009694,0.1359664581718005,-0.8329142361551595,0.5079646563598117,-1.5551224019041403,-1.8023791235231925,-0.3366483951111978,-0.9778786481901441,0.6250298958808853,0.3075541159872794,-0.09258394833725749,-0.22476914451392696,0.08174305386503006,-0.12426168131865717,0.11096377328406953,0.01729118051291083,-0.016414155856177098,3
65,4.409767849337099,-1.816003565268719,-0.34247512453071405,-1.0927440645665834,0.7792552872905562,-1.1003209744218199,-1.7901464547776662,-0.2978837851326907,-0.7907640042570371,0.4186162122871198,0.017669811492852745,-0.32239238684082716,-0.048675136870172726,0.07440254866255153,-0.03183625687059995,0.025994859021989836,-0.08177141438808354,-0.040344455874935015,3
66,5.083247069430136,-2.3070729207893312,-0.5634882647836967,-0.7694827048130511,0.42893717490368266,-0.405839177742414,-1.3271178534819512,-0.0186313551038742,-0.13413644605541022,-0.11268495031081069,-0.08385452433346176,0.07790622134893135,0.2020405933951724,0.09042208987513804,0.3282086309502575,-0.11773061695147596,0.059069413132790044,0.1355451660608452,3
67,4.149456376206026,-1.9291067941699704,-0.6717317490558784,-0.7044552328515197,0.047077760623462805,0.07439327929320522,0.30363290933016085,0.17321955373919068,1.1916515374735763,1.1682330369815277,0.23242251194180635,0.6022373871937813,0.18767230198629256,0.15180384568232516,0.05415328695991981,-0.003213145764162648,0.008122314415151587,-0.007895561372490112,3
68,5.030042922864459,-2.754944881890549,-0.9379121439471715,-0.2900918220486583,0.030056091124186633,0.1414379698570056,-0.4607616694245752,0.0993084009565594,0.2829795621831002,-0.5069148371580873,-0.1869611326465317,0.30537154804084143,-0.3514678942358186,0.055121537339081664,0.3693849399035001,-0.08869064322647505,0.019902697070882595,-0.09076535301710971,3
69,3.6939795504948627,-2.5102918570646473,-1.3568389434263646,0.0675840046987666,-0.1716264839166953,0.5650009075293726,0.7820597820876446,-0.1488188833566645,1.1100287482461642,1.1603749478007883,-0.17148660229028445,0.16049631830340297,0.3318442646960263,0.05582979945737225,-0.1536945894987267,-0.06425501804850668,-0.03922374054258403,-0.008919115826113242,3
70,4.550183227988995,-3.20226619160841,-1.5270268945680914,0.3367028104054195,-0.5698115499772517,0.37469809079023103,0.2127452011277179,0.05397661605908071,-0.22963169459840457,-0.28151869326667084,-0.07855776120975869,-0.16562191545193208,0.009095058494041375,-0.024465198501465543,-0.08400183124690508,0.005545151349548494,-0.030734809656100277,-0.0021722803811551543,3
71,4.735872222090139,-3.38651569915623,-1.556820359263316,0.6244591484018913,-0.9380215223338477,0.5093015618096582,0.5305900405049007,0.195811734170191,-0.19096305206639433,-0.3527642941435252,0.07664162646519562,0.01663443835797497,0.12946681528776396,-0.012122278122485954,-0.09141351131495719,0.012149003919605623,0.0500312377119857,0.1071724847466852,3
72,4.433570739082535,-3.2150123877194776,-1.4665671037599841,0.5988431334500419,-0.5832381134069992,0.20893498889164636,0.1576656278640247,-0.19427669952718,-0.3024143810840904,-0.20274947680007963,-0.11548974099233882,-0.11541049168242729,-0.03890118382938153,-0.010650438372140058,-0.11180542297237156,-0.019020147548756673,0.0017892502528729785,-0.0022671084066607883,3
73,5.14076908618705,-3.44873173447588,-1.4075645287960072,0.6436011034477283,-1.3847372301804692,0.7250822859564172,1.1025084253381459,0.5967992110150739,0.19311730499813473,-0.6350773706034746,0.2820059571441208,0.22848100568181717,-0.19569165858465337,-0.09314413915293761,0.05051960476730574,0.11849213709793498,0.029232146961751308,0.0018571091947773267,3
74,4.479070455804474,-3.287830160291196,-1.6303291500997132,0.4608216018743342,-0.7692873996897694,0.33803762799291753,0.4242835509725925,-0.009431588703163503,-0.3018994815007325,-0.28995345093544356,0.03989781499512673,-0.1604598055218183,0.07828706726184165,-0.021606155518532885,-0.12474251019474729,0.02372975818796193,-0.05209643472312094,-0.004168764176221128,3
75,4.312446115973951,-3.193369517289835,-1.5346028664102176,0.5135086863610426,-0.4881191303658649,0.1578360365262193,0.10118486774922564,-0.2542662091391011,-0.3753097706751289,-0.16433945294385566,-0.1276711717247636,-0.16532214303427156,-0.04825986058915352,0.0006591982708024364,-0.14092870820869022,-0.02115845172946897,-0.03241972755677974,-0.038885072803221475,3
