,PC1,PC2,PC3,PC4,Class Attruibute
28,-1.0376128207923772,2.408020689473209,-1.8926986108771289,-1.324523353762229,2
29,-0.8838985736702185,2.701762581659525,-1.5951763657667624,-1.7717827143149025,2
30,-0.3153681216909024,4.159977407587295,-0.38710312643375167,-2.165673069427617,2
31,-0.04343607066300684,4.592452006398092,1.127286551249773,-2.8249083886160076,2
32,-1.7345172182670752,-1.6447139370945365,0.8648649866906005,0.4328895710475108,3
33,-1.843908770566374,-1.731349229185492,1.0698292481935274,0.27407753933361706,3
34,-1.8079605194115314,-1.5794567323281945,0.9490872359943873,0.009730764990282947,3
35,-1.7894047309819419,-1.4159660970152868,0.7610630875441375,0.06049446120245789,3
36,-1.829269689899448,-1.5110068156358045,0.7946350726384824,0.0922916885079206,3
37,-1.7410438353769702,-1.3971719666177858,0.7805984429553627,0.1689607832491245,3
38,-1.7278095983727577,-1.3667458037118583,0.8478219147983678,0.13833847519009188,3
39,-1.8770651358907342,-1.4776311954577994,0.9093949589537463,0.15803861085223378,3
40,-1.9314791209726743,-1.3826478482718478,0.7787350467981079,-1.2146561208106321,3
41,-1.9497873737376739,-1.4712826664067948,0.8753127217342658,-1.144922402592602,3
42,-1.8971589962351874,-1.2606103643559257,0.6709590515485966,-1.0405719782891532,3
43,-1.9897240160508949,-1.4170411326835546,0.7659320204227806,-1.2254652401781825,3
44,-1.9076469600563928,-1.2963402705923974,0.7564290078618157,-1.0108982621649285,3
45,-1.9123029764450699,-1.325708890476158,0.7291260019807595,-1.158513340057429,3
46,-2.007841863800468,-1.6024048652799288,0.892568464818857,-1.6937608904298234,3
47,-1.965307590228001,-1.5017447056409374,0.7922276488180138,-1.5321666670030494,3
48,-1.8492693323806775,-1.2438482291332755,0.6671319587370648,-0.7940715012954127,3
49,-1.7500843560681865,-1.3003508715443233,0.9016955861731925,-0.29784104202116657,3
50,-1.915602083327674,-1.5227949256914672,0.9131461314790084,-0.14270110775206896,3
51,-1.8512267067087378,-1.3895136794297707,0.8264693894842479,-0.13636466038920594,3
52,-0.4429555521730584,-4.160098158951518,1.5816420949283128,-1.4599963095775195,3
53,0.6830729222087736,-3.4433647496997413,1.304448926529429,-1.4704826984685464,3
54,-0.1889272904086906,-3.252890286650001,1.070418040741049,-1.1599680606391045,3
55,-1.0455304550595483,-1.5038539672905697,0.42414984004860135,0.16985525743981134,3
56,-1.0671247018012904,-1.4919610831408545,0.46141481045622346,0.6089774680173781,3
57,-1.1576414255748655,-1.6296779690215584,0.46550096496233373,0.6735752072083606,3
58,-1.0893112684657906,-1.6166115055257824,0.4782876948670478,0.7984876757173618,3
59,-1.0503349148918752,-1.607464864978705,0.5753110326749242,0.7506776696379709,3
60,-1.0115885213188172,-1.5713022205891822,0.5401904438227884,0.8319002629947704,3
61,-1.0775949832525877,-1.635261077540709,0.5324551268239011,0.7703177833558712,3
62,-1.1048684851895236,-1.7429485348128875,0.6680442971119638,0.667380175376411,3
63,-0.9505320959144141,-1.633730121059001,0.5533585750066434,1.033389191115469,3
64,5.487724176893988,0.3050823444507318,0.346107193429265,-0.7762552086903556,3
65,5.487528065044324,0.061258482536296635,-0.1277932406441934,-1.105288713526748,3
66,6.220600489426134,-0.2551863444714295,-0.19314620940647803,-0.8556234373430821,3
67,5.322442121719919,-0.1989708498745917,-0.4949558656906789,-0.6824349872772609,3
68,6.316934691066265,-0.79952227654643,-0.5561584081352128,-0.40639657255650247,3
69,5.124066912567312,-1.0528495277494054,-1.2360388344119477,0.05245417483490049,3
70,6.0602731421251015,-1.4940694515051562,-1.2197934461008957,0.23253891094595994,3
71,6.279505202423513,-1.638656787187752,-1.209376468274362,0.5212627334694669,3
72,5.961703046007784,-1.5614559009488134,-1.1837041029658488,0.5131206759269203,3
73,6.6409762736543785,-1.5570324520744485,-0.9836782257751152,0.5469605692867906,3
74,6.030424547363953,-1.616471511555251,-1.3344060263725617,0.3679476809262736,3
75,5.853484546394891,-1.578560226049546,-1.2747357515162894,0.4259801863737873,3
